"FilePath","FileName","Extension","Encoding","Size"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2018.promise.d.ts","lib.es2018.promise.d.ts",".ts","UTF-8 或 ASCII","1353"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2018.regexp.d.ts","lib.es2018.regexp.d.ts",".ts","UTF-8 或 ASCII","1232"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.array.d.ts","lib.es2019.array.d.ts",".ts","UTF-8 或 ASCII","3163"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.d.ts","lib.es2019.d.ts",".ts","UTF-8 或 ASCII","1071"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.full.d.ts","lib.es2019.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.intl.d.ts","lib.es2019.intl.d.ts",".ts","UTF-8 或 ASCII","958"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.object.d.ts","lib.es2019.object.d.ts",".ts","UTF-8 或 ASCII","1473"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.string.d.ts","lib.es2019.string.d.ts",".ts","UTF-8 或 ASCII","1528"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2019.symbol.d.ts","lib.es2019.symbol.d.ts",".ts","UTF-8 或 ASCII","1006"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.bigint.d.ts","lib.es2020.bigint.d.ts",".ts","UTF-8 (含非ASCII字符)","38185"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.d.ts","lib.es2020.d.ts",".ts","UTF-8 或 ASCII","1201"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.date.d.ts","lib.es2020.date.d.ts",".ts","UTF-8 或 ASCII","2956"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.full.d.ts","lib.es2020.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.intl.d.ts","lib.es2020.intl.d.ts",".ts","UTF-8 或 ASCII","22438"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.number.d.ts","lib.es2020.number.d.ts",".ts","UTF-8 或 ASCII","1587"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.promise.d.ts","lib.es2020.promise.d.ts",".ts","UTF-8 或 ASCII","1803"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.sharedmemory.d.ts","lib.es2020.sharedmemory.d.ts",".ts","UTF-8 或 ASCII","5128"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.string.d.ts","lib.es2020.string.d.ts",".ts","UTF-8 或 ASCII","2556"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2020.symbol.wellknown.d.ts","lib.es2020.symbol.wellknown.d.ts",".ts","UTF-8 或 ASCII","1606"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.d.ts","lib.es2021.d.ts",".ts","UTF-8 或 ASCII","1036"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.full.d.ts","lib.es2021.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.intl.d.ts","lib.es2021.intl.d.ts",".ts","UTF-8 或 ASCII","8245"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.promise.d.ts","lib.es2021.promise.d.ts",".ts","UTF-8 或 ASCII","2262"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.string.d.ts","lib.es2021.string.d.ts",".ts","UTF-8 或 ASCII","1592"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2021.weakref.d.ts","lib.es2021.weakref.d.ts",".ts","UTF-8 或 ASCII","3171"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.array.d.ts","lib.es2022.array.d.ts",".ts","UTF-8 或 ASCII","4676"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.d.ts","lib.es2022.d.ts",".ts","UTF-8 或 ASCII","1108"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.error.d.ts","lib.es2022.error.d.ts",".ts","UTF-8 或 ASCII","2379"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.full.d.ts","lib.es2022.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.intl.d.ts","lib.es2022.intl.d.ts",".ts","UTF-8 或 ASCII","7692"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.object.d.ts","lib.es2022.object.d.ts",".ts","UTF-8 或 ASCII","1085"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.regexp.d.ts","lib.es2022.regexp.d.ts",".ts","UTF-8 或 ASCII","1331"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2022.string.d.ts","lib.es2022.string.d.ts",".ts","UTF-8 或 ASCII","1155"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2023.array.d.ts","lib.es2023.array.d.ts",".ts","UTF-8 或 ASCII","40236"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2023.collection.d.ts","lib.es2023.collection.d.ts",".ts","UTF-8 或 ASCII","900"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2023.d.ts","lib.es2023.d.ts",".ts","UTF-8 或 ASCII","999"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2023.full.d.ts","lib.es2023.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2023.intl.d.ts","lib.es2023.intl.d.ts",".ts","UTF-8 或 ASCII","2645"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.arraybuffer.d.ts","lib.es2024.arraybuffer.d.ts",".ts","UTF-8 或 ASCII","2637"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.collection.d.ts","lib.es2024.collection.d.ts",".ts","UTF-8 或 ASCII","1224"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.d.ts","lib.es2024.d.ts",".ts","UTF-8 或 ASCII","1166"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.full.d.ts","lib.es2024.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.object.d.ts","lib.es2024.object.d.ts",".ts","UTF-8 或 ASCII","1259"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.promise.d.ts","lib.es2024.promise.d.ts",".ts","UTF-8 或 ASCII","1389"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.regexp.d.ts","lib.es2024.regexp.d.ts",".ts","UTF-8 或 ASCII","1073"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.sharedmemory.d.ts","lib.es2024.sharedmemory.d.ts",".ts","UTF-8 或 ASCII","3077"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es2024.string.d.ts","lib.es2024.string.d.ts",".ts","UTF-8 或 ASCII","1194"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es5.d.ts","lib.es5.d.ts",".ts","UTF-8 或 ASCII","218439"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.es6.d.ts","lib.es6.d.ts",".ts","UTF-8 或 ASCII","1032"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.array.d.ts","lib.esnext.array.d.ts",".ts","UTF-8 或 ASCII","1791"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.collection.d.ts","lib.esnext.collection.d.ts",".ts","UTF-8 或 ASCII","3878"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.d.ts","lib.esnext.d.ts",".ts","UTF-8 或 ASCII","1282"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.decorators.d.ts","lib.esnext.decorators.d.ts",".ts","UTF-8 或 ASCII","1070"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.disposable.d.ts","lib.esnext.disposable.d.ts",".ts","UTF-8 或 ASCII","6806"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.error.d.ts","lib.esnext.error.d.ts",".ts","UTF-8 或 ASCII","1029"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.float16.d.ts","lib.esnext.float16.d.ts",".ts","UTF-8 或 ASCII","20528"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.full.d.ts","lib.esnext.full.d.ts",".ts","UTF-8 或 ASCII","1074"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.intl.d.ts","lib.esnext.intl.d.ts",".ts","UTF-8 或 ASCII","893"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.iterator.d.ts","lib.esnext.iterator.d.ts",".ts","UTF-8 或 ASCII","8676"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.promise.d.ts","lib.esnext.promise.d.ts",".ts","UTF-8 或 ASCII","1658"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.esnext.sharedmemory.d.ts","lib.esnext.sharedmemory.d.ts",".ts","UTF-8 或 ASCII","1067"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.scripthost.d.ts","lib.scripthost.d.ts",".ts","UTF-8 或 ASCII","9451"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.webworker.asynciterable.d.ts","lib.webworker.asynciterable.d.ts",".ts","UTF-8 或 ASCII","1887"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.webworker.d.ts","lib.webworker.d.ts",".ts","UTF-8 (含非ASCII字符)","609557"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.webworker.importscripts.d.ts","lib.webworker.importscripts.d.ts",".ts","UTF-8 或 ASCII","1041"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\lib.webworker.iterable.d.ts","lib.webworker.iterable.d.ts",".ts","UTF-8 或 ASCII","22768"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\tsc.js","tsc.js",".js","UTF-8 或 ASCII","267"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\tsserver.js","tsserver.js",".js","UTF-8 或 ASCII","272"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\tsserverlibrary.d.ts","tsserverlibrary.d.ts",".ts","UTF-8 或 ASCII","865"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\tsserverlibrary.js","tsserverlibrary.js",".js","UTF-8 或 ASCII","1012"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\typescript.d.ts","typescript.d.ts",".ts","UTF-8 或 ASCII","588085"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\typescript.js","typescript.js",".js","UTF-8 或 ASCII","9112572"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\typesMap.json","typesMap.json",".json","UTF-8 或 ASCII","16788"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\typingsInstaller.js","typingsInstaller.js",".js","UTF-8 或 ASCII","280"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\watchGuard.js","watchGuard.js",".js","UTF-8 或 ASCII","2313"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\cs\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","320453"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\de\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","344426"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\es\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","340054"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\fr\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","346016"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\it\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","339409"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\ja\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含中文)","381398"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\ko\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","346139"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\pl\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","342111"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\pt-br\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","330482"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\ru\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","443587"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\tr\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含非ASCII字符)","330684"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\zh-cn\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含中文)","295909"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\typescript\lib\zh-tw\diagnosticMessages.generated.json","diagnosticMessages.generated.json",".json","UTF-8 (含中文)","292532"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\ufo\package.json","package.json",".json","UTF-8 或 ASCII","1212"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\ufo\README.md","README.md",".md","UTF-8 (含中文)","10648"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\ufo\dist\index.d.ts","index.d.ts",".ts","UTF-8 (含中文)","17101"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\agent.d.ts","agent.d.ts",".ts","UTF-8 或 ASCII","1065"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\api.d.ts","api.d.ts",".ts","UTF-8 或 ASCII","1455"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\balanced-pool.d.ts","balanced-pool.d.ts",".ts","UTF-8 或 ASCII","961"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\cache.d.ts","cache.d.ts",".ts","UTF-8 或 ASCII","1251"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\client.d.ts","client.d.ts",".ts","UTF-8 或 ASCII","4964"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\connector.d.ts","connector.d.ts",".ts","UTF-8 或 ASCII","1029"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\content-type.d.ts","content-type.d.ts",".ts","UTF-8 或 ASCII","561"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\cookies.d.ts","cookies.d.ts",".ts","UTF-8 或 ASCII","635"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\diagnostics-channel.d.ts","diagnostics-channel.d.ts",".ts","UTF-8 或 ASCII","1579"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\dispatcher.d.ts","dispatcher.d.ts",".ts","UTF-8 或 ASCII","14222"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\env-http-proxy-agent.d.ts","env-http-proxy-agent.d.ts",".ts","UTF-8 或 ASCII","675"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\errors.d.ts","errors.d.ts",".ts","UTF-8 或 ASCII","4280"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\eventsource.d.ts","eventsource.d.ts",".ts","UTF-8 或 ASCII","1648"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\fetch.d.ts","fetch.d.ts",".ts","UTF-8 或 ASCII","5575"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\file.d.ts","file.d.ts",".ts","UTF-8 或 ASCII","1707"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\filereader.d.ts","filereader.d.ts",".ts","UTF-8 或 ASCII","1433"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\formdata.d.ts","formdata.d.ts",".ts","UTF-8 或 ASCII","4998"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\global-dispatcher.d.ts","global-dispatcher.d.ts",".ts","UTF-8 或 ASCII","276"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\global-origin.d.ts","global-origin.d.ts",".ts","UTF-8 或 ASCII","175"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\handlers.d.ts","handlers.d.ts",".ts","UTF-8 或 ASCII","447"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\header.d.ts","header.d.ts",".ts","UTF-8 或 ASCII","133"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\index.d.ts","index.d.ts",".ts","UTF-8 或 ASCII","3387"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\interceptors.d.ts","interceptors.d.ts",".ts","UTF-8 或 ASCII","922"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\mock-agent.d.ts","mock-agent.d.ts",".ts","UTF-8 或 ASCII","2535"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\mock-client.d.ts","mock-client.d.ts",".ts","UTF-8 或 ASCII","1002"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\mock-errors.d.ts","mock-errors.d.ts",".ts","UTF-8 或 ASCII","338"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\mock-interceptor.d.ts","mock-interceptor.d.ts",".ts","UTF-8 或 ASCII","3902"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\mock-pool.d.ts","mock-pool.d.ts",".ts","UTF-8 或 ASCII","974"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\package.json","package.json",".json","UTF-8 或 ASCII","1193"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\patch.d.ts","patch.d.ts",".ts","UTF-8 或 ASCII","691"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\pool-stats.d.ts","pool-stats.d.ts",".ts","UTF-8 或 ASCII","669"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\pool.d.ts","pool.d.ts",".ts","UTF-8 或 ASCII","1336"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\proxy-agent.d.ts","proxy-agent.d.ts",".ts","UTF-8 或 ASCII","780"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\readable.d.ts","readable.d.ts",".ts","UTF-8 或 ASCII","1738"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\README.md","README.md",".md","UTF-8 或 ASCII","455"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\retry-agent.d.ts","retry-agent.d.ts",".ts","UTF-8 或 ASCII","232"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\retry-handler.d.ts","retry-handler.d.ts",".ts","UTF-8 或 ASCII","2983"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\util.d.ts","util.d.ts",".ts","UTF-8 或 ASCII","623"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\webidl.d.ts","webidl.d.ts",".ts","UTF-8 或 ASCII","5921"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\undici-types\websocket.d.ts","websocket.d.ts",".ts","UTF-8 或 ASCII","3840"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\package.json","package.json",".json","UTF-8 或 ASCII","2172"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\README.md","README.md",".md","UTF-8 (含非ASCII字符)","6416"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\es5\uri.all.d.ts","uri.all.d.ts",".ts","UTF-8 或 ASCII","2446"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\es5\uri.all.js","uri.all.js",".js","UTF-8 或 ASCII","57304"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\es5\uri.all.min.d.ts","uri.all.min.d.ts",".ts","UTF-8 或 ASCII","2446"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\es5\uri.all.min.js","uri.all.min.js",".js","UTF-8 或 ASCII","17200"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\index.d.ts","index.d.ts",".ts","UTF-8 或 ASCII","23"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\index.js","index.js",".js","UTF-8 或 ASCII","537"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\regexps-iri.d.ts","regexps-iri.d.ts",".ts","UTF-8 或 ASCII","97"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\regexps-iri.js","regexps-iri.js",".js","UTF-8 或 ASCII","114"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\regexps-uri.d.ts","regexps-uri.d.ts",".ts","UTF-8 或 ASCII","160"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\regexps-uri.js","regexps-uri.js",".js","UTF-8 或 ASCII","7813"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\uri.d.ts","uri.d.ts",".ts","UTF-8 或 ASCII","2446"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\uri.js","uri.js",".js","UTF-8 或 ASCII","20153"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\util.d.ts","util.d.ts",".ts","UTF-8 或 ASCII","343"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\util.js","util.js",".js","UTF-8 或 ASCII","1114"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\http.d.ts","http.d.ts",".ts","UTF-8 或 ASCII","108"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\http.js","http.js",".js","UTF-8 或 ASCII","959"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\https.d.ts","https.d.ts",".ts","UTF-8 或 ASCII","108"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\https.js","https.js",".js","UTF-8 或 ASCII","212"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\mailto.d.ts","mailto.d.ts",".ts","UTF-8 或 ASCII","359"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\mailto.js","mailto.js",".js","UTF-8 或 ASCII","7746"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\urn-uuid.d.ts","urn-uuid.d.ts",".ts","UTF-8 或 ASCII","279"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\urn-uuid.js","urn-uuid.js",".js","UTF-8 或 ASCII","868"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\urn.d.ts","urn.d.ts",".ts","UTF-8 或 ASCII","324"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\urn.js","urn.js",".js","UTF-8 或 ASCII","2050"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\ws.d.ts","ws.d.ts",".ts","UTF-8 或 ASCII","228"
"C:\D\fold7\AIVA-git\services\scan\aiva_scan_node\node_modules\uri-js\dist\esnext\schemes\ws.js","ws.js",".js","UTF-8 或 ASCII","1659"
